0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00 3.857504601931609159e+03
0.000000000000000000e+00 2.000000000000000000e+00 5.436579967957005465e+03
0.000000000000000000e+00 3.000000000000000000e+00 1.940813925550032309e+03
0.000000000000000000e+00 4.000000000000000000e+00 3.294107954577873898e+03
0.000000000000000000e+00 5.000000000000000000e+00 4.710104935152070539e+03
0.000000000000000000e+00 6.000000000000000000e+00 4.114576133579201269e+03
0.000000000000000000e+00 7.000000000000000000e+00 7.054432618713774900e+03
0.000000000000000000e+00 8.000000000000000000e+00 4.564441414902398719e+03
0.000000000000000000e+00 9.000000000000000000e+00 2.207835008814271532e+03
0.000000000000000000e+00 1.000000000000000000e+01 6.665344963783542198e+02
0.000000000000000000e+00 1.100000000000000000e+01 4.719309473529883689e+03
0.000000000000000000e+00 1.200000000000000000e+01 3.405949765562750599e+03
0.000000000000000000e+00 1.300000000000000000e+01 6.601539359515912793e+02
0.000000000000000000e+00 1.400000000000000000e+01 1.999009779536932854e+02
0.000000000000000000e+00 1.500000000000000000e+01 2.020079686076986434e+02
0.000000000000000000e+00 1.600000000000000000e+01 3.382050460101410181e+02
0.000000000000000000e+00 1.700000000000000000e+01 3.458737915630831026e+02
0.000000000000000000e+00 1.800000000000000000e+01 2.148622277848709530e+02
0.000000000000000000e+00 1.900000000000000000e+01 5.584574010529087928e+01
0.000000000000000000e+00 2.000000000000000000e+01 3.387292995217595717e+02
0.000000000000000000e+00 2.100000000000000000e+01 2.332256516360955914e+02
0.000000000000000000e+00 2.200000000000000000e+01 2.598451210712557327e+02
0.000000000000000000e+00 2.300000000000000000e+01 2.013492839281208546e+02
0.000000000000000000e+00 2.400000000000000000e+01 2.689387959089255560e+02
0.000000000000000000e+00 2.500000000000000000e+01 4.327810431776658220e+02
0.000000000000000000e+00 2.600000000000000000e+01 6.553482675101327004e+02
0.000000000000000000e+00 2.700000000000000000e+01 6.375187066854442719e+02
0.000000000000000000e+00 2.800000000000000000e+01 7.641510611079247894e+01
0.000000000000000000e+00 2.900000000000000000e+01 9.779619597704470380e+02
0.000000000000000000e+00 3.000000000000000000e+01 1.363589158009016501e+03
0.000000000000000000e+00 3.100000000000000000e+01 2.868579936569759070e+02
